_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included,review_scores,cleaning_fee,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,market,country,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365
10459480,House,Entire home/apt,Real Bed,5,1125,flexible,6,4,4,0,4,999,0,1,0,0,within a day,100.0,No,Yes,Yes,1,1,Sydney,Australia,151.18563,-33.8289,Yes,30,60,90,365
10488837,Apartment,Private room,Real Bed,1,1125,flexible,2,1,2,0,1,100,0,1,0,100,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.02519,41.05197,Yes,30,60,90,365
1069531,Guest suite,Private room,Real Bed,3,21,strict_14_with_grace_period,2,1,1,167,1,139,35,2,93,85,within an hour,100.0,Yes,Yes,Yes,2,2,Kauai,United States,-159.48653,22.22739,Yes,3,5,11,276
10716793,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,15,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Barcelona,Spain,2.17519,41.41035,Yes,0,0,0,0
1022200,Apartment,Entire home/apt,Real Bed,7,7,strict_14_with_grace_period,6,2,3,1,2,135,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,The Big Island,United States,-155.96445,19.5702,Yes,0,13,43,196
10299095,Apartment,Private room,Real Bed,4,1125,moderate,1,1,1,1,1,71,0,1,80,20,Not Specified,Not Specified,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.17645081249057,-22.93848268819496,No,0,0,0,0
10332161,Apartment,Private room,Real Bed,3,1125,moderate,1,1,1,2,1,35,0,1,90,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.90052,40.85598,Yes,0,0,0,0
10527243,Condominium,Entire home/apt,Real Bed,2,1125,moderate,4,2,3,65,1,125,0,1,96,99,within an hour,100.0,Yes,Yes,No,1,1,The Big Island,United States,-155.09259,19.73108,Yes,12,39,65,65
10677883,Apartment,Entire home/apt,Real Bed,200,1125,strict_14_with_grace_period,5,4,4,2,1,31,0,2,60,7,within an hour,100.0,No,Yes,No,3,3,Barcelona,Spain,2.19057,41.41254,Yes,23,53,83,358
1073607,House,Private room,Real Bed,1,1125,moderate,2,1,1,84,1,65,15,1,96,25,within a few hours,67.0,Yes,Yes,Yes,3,3,Sydney,Australia,151.15851,-33.89931,Yes,0,0,0,232
10751153,Apartment,Entire home/apt,Real Bed,3,40,strict_14_with_grace_period,3,1,1,32,1,58,20,2,94,40,within an hour,100.0,Yes,Yes,Yes,4,4,Porto,Portugal,-8.60106,41.14684,Yes,29,59,84,359
1077686,House,Private room,Real Bed,1,1125,flexible,3,1,0,0,0,685,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.94457,41.03301,Yes,30,60,90,365
10855800,Condominium,Entire home/apt,Real Bed,5,1125,flexible,4,2,3,0,1,134,0,1,0,93,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.24972983198035,-22.862647394041375,Yes,0,0,0,0
10893326,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,18,1,1484,0,1,98,300,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.14881,22.28354,No,0,0,0,0
10233856,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,3,1,2,22,1,400,0,1,83,0,within an hour,97.0,No,Yes,Yes,29,29,Hong Kong,Hong Kong,114.17073,22.31723,Yes,30,60,90,145
10295352,Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,3,4,0,3,1999,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.20465630892734,-22.983108745795256,No,0,0,0,0
10431455,Apartment,Entire home/apt,Real Bed,4,1125,flexible,3,1,1,0,1,298,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.1779488969792,-22.963149303022146,Yes,0,0,0,0
10548991,House,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,11,4,6,45,2,325,25,8,98,250,within an hour,100.0,Yes,Yes,Yes,3,3,The Big Island,United States,-155.97349,19.61318,No,11,37,48,267
10573225,Guest suite,Entire home/apt,Real Bed,3,1125,moderate,3,0,0,115,1,135,25,2,98,50,within a day,93.0,Yes,Yes,No,1,1,New York,United States,-73.98307,40.6651,Yes,6,10,12,204
10671783,House,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,10,4,6,0,6,3726,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.43656065280531,-23.01216083013239,No,0,0,0,0
10706900,Apartment,Entire home/apt,Real Bed,3,1120,moderate,5,2,3,34,2,451,100,4,95,200,within an hour,100.0,Yes,Yes,No,5,5,Rio De Janeiro,Brazil,-43.343027190397,-23.00878356989572,Yes,11,41,63,329
10819035,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,53,0,1,0,26,Not Specified,Not Specified,No,Yes,Yes,1,1,Istanbul,Turkey,29.08565,41.01499,No,30,60,90,365
10839973,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,2748,0,1,0,0,within an hour,100.0,No,Yes,Yes,6,6,Hong Kong,Hong Kong,114.16558,22.308,Yes,30,60,85,360
10852990,Apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,4,2,3,0,2,746,0,1,0,75,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.1838890521465,-22.938257466286093,No,23,53,83,358
10932304,House,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,2,4,44,2,189,25,2,87,150,within an hour,100.0,No,Yes,Yes,7,7,Oahu,United States,-157.74147,21.37812,Yes,13,18,37,312
10990260,House,Private room,Real Bed,1,60,strict_14_with_grace_period,2,1,1,21,1,90,40,1,91,25,within an hour,90.0,No,Yes,Yes,8,8,New York,United States,-73.77835,40.68135,No,30,60,90,365
1092760,Townhouse,Entire home/apt,Real Bed,7,29,strict_14_with_grace_period,2,1,2,184,1,110,15,2,96,40,within an hour,100.0,Yes,Yes,Yes,3,3,New York,United States,-73.95321,40.69034,Yes,1,9,25,300
11007058,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,4,2,3,1,2,91,0,1,80,0,within an hour,100.0,No,Yes,No,109,109,Barcelona,Spain,2.17774,41.37783,Yes,14,44,74,283
11007542,Apartment,Private room,Real Bed,7,1125,strict_14_with_grace_period,1,1,1,1,1,47,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.03075,40.99459,No,29,59,89,364
1117706,Condominium,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,3,1,1,16,1,125,22,3,97,55,Not Specified,Not Specified,No,Yes,No,1,1,New York,United States,-73.96216,40.71353,Yes,0,0,0,0
11319047,Condominium,Entire home/apt,Real Bed,4,1125,super_strict_30,2,1,1,0,1,239,0,1,0,193,within an hour,100.0,No,Yes,No,294,294,Maui,United States,-156.46697,20.78484,Yes,13,20,42,257
1095174,House,Entire home/apt,Real Bed,4,180,strict_14_with_grace_period,14,4,8,119,3,169,25,4,97,200,within an hour,100.0,Yes,Yes,Yes,2,2,The Big Island,United States,-155.89926,19.20636,Yes,5,21,40,215
11098708,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,211,1,424,0,1,97,50,within an hour,100.0,Yes,Yes,No,22,22,Hong Kong,Hong Kong,114.17106,22.30692,No,6,27,57,57
11396243,House,Private room,Real Bed,30,1125,moderate,2,1,1,2,2,75,0,1,0,50,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.2009,-33.90987,No,0,0,0,0
1104768,Condominium,Entire home/apt,Real Bed,2,1125,super_strict_30,8,2,4,103,2,325,25,6,82,350,within a few hours,100.0,No,Yes,Yes,9,9,Oahu,United States,-157.82696,21.27971,Yes,10,29,52,295
11113983,Townhouse,Entire home/apt,Real Bed,1,1125,moderate,4,0,2,0,1,633,0,1,0,211,Not Specified,Not Specified,No,Yes,Yes,1,1,Istanbul,Turkey,29.00425,41.04095,No,30,60,90,365
11136898,Apartment,Private room,Real Bed,2,1125,moderate,4,2,2,57,1,65,25,1,97,35,within an hour,100.0,No,Yes,Yes,1,1,Barcelona,Spain,2.15395,41.38005,Yes,21,36,60,333
11153910,Apartment,Entire home/apt,Real Bed,32,32,strict_14_with_grace_period,5,4,5,1,2,130,0,1,80,30,within an hour,100.0,No,Yes,No,10,10,Barcelona,Spain,2.15255,41.39193,Yes,0,0,0,100
1131054,Apartment,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,3,2,2,35,1,461,100,2,99,0,within a day,50.0,No,Yes,Yes,2,2,Sydney,Australia,151.23526,-33.88944,Yes,0,0,0,157
11335874,Apartment,Private room,Real Bed,4,1125,flexible,3,1,1,2,1,40,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,New York,United States,-73.94429,40.78626,Yes,0,0,0,0
1136399,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2,0,1,0,1,200,0,1,0,100,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.99529,40.72404,Yes,0,0,0,0
11406680,Apartment,Entire home/apt,Real Bed,2,1125,moderate,6,3,4,11,3,518,50,4,96,300,within a day,78.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.21889444085009,-22.980690335847203,Yes,16,46,76,351
1090153,House,Entire home/apt,Real Bed,7,60,strict_14_with_grace_period,8,4,5,3,3,500,0,1,93,150,within a few hours,100.0,No,Yes,Yes,2,2,Sydney,Australia,151.31572,-33.65212,Yes,28,58,88,363
11115528,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,108,1,25,20,1,90,25,within an hour,100.0,No,Yes,Yes,2,2,Barcelona,Spain,2.17561,41.38701,Yes,16,40,70,324
11146498,Apartment,Private room,Real Bed,3,15,moderate,1,1,1,2,1,90,0,1,100,60,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.98352,41.04902,No,30,60,90,365
11194788,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,506,0,1,0,0,within a day,67.0,No,Yes,No,5,5,Istanbul,Turkey,28.98018,41.00404,No,30,60,90,365
1138483,Cabin,Entire home/apt,Real Bed,2,7,strict_14_with_grace_period,2,1,1,230,1,109,0,1,98,30,within an hour,100.0,Yes,Yes,Yes,1,1,Sydney,Australia,151.15761,-34.08087,Yes,14,35,43,125
1139810,Apartment,Private room,Real Bed,1,1125,moderate,3,2,2,54,1,35,22,1,95,20,within an hour,100.0,No,Yes,No,1,1,Barcelona,Spain,2.16851,41.3791,Yes,10,19,26,92
11131495,Villa,Entire home/apt,Real Bed,2,1125,flexible,5,3,4,7,1,209,48,2,94,169,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.1899284846398,-22.920478977773985,Yes,22,52,82,357
11006512,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,6,2,3,0,2,91,0,1,0,0,within an hour,100.0,No,Yes,No,109,109,Barcelona,Spain,2.17831,41.37724,Yes,18,48,78,287
1129061,Apartment,Entire home/apt,Real Bed,2,365,moderate,3,0,1,87,1,135,75,3,96,150,within an hour,100.0,Yes,Yes,Yes,1,1,Oahu,United States,-157.83857,21.28572,Yes,4,6,15,182
11197217,Apartment,Entire home/apt,Real Bed,4,30,moderate,5,2,5,2,1,306,100,5,100,160,within an hour,90.0,No,Yes,Yes,3,3,Rio De Janeiro,Brazil,-43.192297491066334,-22.98581619981152,Yes,7,11,11,12
11223389,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,7,2,4,112,2,350,0,5,92,155,within an hour,100.0,No,Yes,No,1,1,New York,United States,-73.96776,40.75482,Yes,2,5,27,115
11379251,Cabin,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,2,1,1,1,1,65,0,1,0,0,within an hour,100.0,Yes,Yes,No,6,6,The Big Island,United States,-155.87508,19.26787,Yes,19,48,78,353
11409841,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,24,1,148,0,1,98,0,within an hour,100.0,Yes,Yes,No,4,4,Istanbul,Turkey,28.97622,41.00359,Yes,7,30,53,322
10948197,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,137,1,99,25,2,93,50,within an hour,85.0,No,Yes,No,5,5,Oahu,United States,-157.83937,21.2837,Yes,28,58,88,88
10977704,Hostel,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,203,1,447,0,1,96,50,within an hour,100.0,Yes,Yes,No,22,22,Hong Kong,Hong Kong,114.17127,22.30549,No,9,32,62,62
10992671,Apartment,Private room,Real Bed,30,360,strict_14_with_grace_period,3,1,1,13,1,59,25,1,98,25,within an hour,100.0,Yes,Yes,Yes,9,9,New York,United States,-74.02972,40.63199,Yes,29,59,89,364
11055163,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,105,1,400,0,1,88,50,within an hour,100.0,No,Yes,Yes,7,7,Hong Kong,Hong Kong,114.17237,22.30612,Yes,0,26,56,236
11130156,Bed and breakfast,Private room,Real Bed,1,1125,flexible,1,1,2,0,1,359,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.977,41.01001,Yes,30,60,90,365
11191242,Apartment,Entire home/apt,Airbed,1,1125,flexible,4,2,3,19,1,125,0,1,88,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.98161,40.73598,Yes,0,0,0,0
11193311,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,23,1,31,0,1,86,0,a few days or more,38.0,No,Yes,No,1,1,Barcelona,Spain,2.20085,41.42112,No,28,58,83,358
11242147,Apartment,Private room,Real Bed,1,1125,super_strict_60,2,1,1,4,1,234,0,2,100,141,within an hour,100.0,No,Yes,Yes,95,95,Kauai,United States,-159.47554,21.88234,Yes,1,7,23,291
10985735,House,Entire home/apt,Real Bed,2,1125,flexible,4,2,2,15,1,359,60,2,94,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Istanbul,Turkey,29.11608,40.862,No,0,0,0,0
10992286,House,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,44,1,105,0,1,98,0,within a few hours,100.0,No,Yes,Yes,6,6,The Big Island,United States,-155.2403,19.43344,Yes,30,60,85,360
11093339,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,206,1,463,80,2,94,120,within an hour,98.0,No,Yes,Yes,9,9,Hong Kong,Hong Kong,114.17545,22.29643,No,2,10,21,272
11097962,Apartment,Entire home/apt,Real Bed,1,1125,moderate,3,1,1,199,1,110,25,1,90,10,within a few hours,75.0,No,Yes,Yes,1,1,New York,United States,-73.93955,40.79733,Yes,28,53,82,357
1132409,Loft,Entire home/apt,Real Bed,30,1125,moderate,4,0,1,12,1,79,20,2,93,100,within a day,86.0,No,Yes,Yes,8,8,New York,United States,-73.97589,40.78898,No,3,3,16,16
11378656,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,2,227,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.98641,41.06018,No,30,60,90,365
11012484,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,40,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Barcelona,Spain,2.15759,41.40349,Yes,0,0,0,0
11095139,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,139,1,298,0,1,89,50,within an hour,100.0,No,Yes,Yes,7,7,Hong Kong,Hong Kong,114.17242,22.30515,Yes,23,53,83,173
11194486,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,353,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.18233,22.27681,Yes,0,0,0,0
10908640,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,2,2,149,80,1,100,80,Not Specified,Not Specified,No,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.19841687233581,-22.98376501071312,No,0,0,0,0
1098211,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,9,1,119,0,2,84,75,Not Specified,Not Specified,No,Yes,No,3,3,Sydney,Australia,151.22133,-33.87521,Yes,0,0,0,0
11005300,Apartment,Entire home/apt,Real Bed,30,90,flexible,2,1,1,19,1,200,0,1,100,125,within an hour,100.0,No,Yes,Yes,1,1,New York,United States,-73.98763,40.72808,Yes,0,7,13,117
11108923,Apartment,Entire home/apt,Real Bed,4,1124,strict_14_with_grace_period,4,2,2,130,1,84,25,2,95,69,within an hour,99.0,Yes,Yes,No,8,8,Barcelona,Spain,2.16622,41.3719,Yes,14,26,52,258
11157167,Apartment,Entire home/apt,Real Bed,4,30,strict_14_with_grace_period,2,0,1,26,1,100,20,1,97,0,Not Specified,Not Specified,No,Yes,No,1,1,New York,United States,-73.99442,40.7113,Yes,0,0,0,0
11207193,Condominium,Entire home/apt,Real Bed,7,1123,super_strict_60,6,2,3,7,2,400,20,4,97,270,within an hour,100.0,Yes,Yes,No,24,24,Maui,United States,-156.5039,20.79664,Yes,1,3,15,142
1127954,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2,1,1,1,1,793,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15076,22.28352,Yes,0,0,0,0
11305966,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,5,2,2,3,1,903,100,3,90,0,within a few hours,100.0,No,Yes,Yes,3,3,Hong Kong,Hong Kong,114.14238,22.28737,Yes,0,0,0,0
11145180,Apartment,Private room,Real Bed,1,365,moderate,1,1,1,27,1,188,0,1,92,0,within an hour,100.0,No,Yes,Yes,2,2,Hong Kong,Hong Kong,114.25746,22.31752,No,0,0,0,92
11264406,Apartment,Entire home/apt,Real Bed,60,1125,strict_14_with_grace_period,1,0,1,1,1,298,0,1,100,240,within a day,100.0,No,Yes,No,92,92,Hong Kong,Hong Kong,114.16984,22.31915,Yes,0,0,0,42
11387183,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,95,36,1,0,60,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.98361,41.04768,No,30,60,90,365
11413023,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,7,2,5,229,1,60,10,5,95,20,within an hour,100.0,No,Yes,No,3,3,Porto,Portugal,-8.61825,41.14366,No,12,23,32,259
11080033,Apartment,Private room,Real Bed,14,1125,flexible,2,1,1,1,1,21,0,1,80,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.58595,45.49039,Yes,0,0,0,0
1112838,Apartment,Entire home/apt,Real Bed,3,365,moderate,7,3,7,129,2,130,35,4,95,65,within an hour,100.0,Yes,Yes,Yes,1,1,Barcelona,Spain,2.15566,41.37479,Yes,12,15,23,127
11144250,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,22,1,348,0,1,94,50,within a day,100.0,Yes,Yes,No,1,1,Istanbul,Turkey,29.06648,40.87794,No,2,32,62,336
1089542,Apartment,Private room,Real Bed,2,30,moderate,2,1,1,241,1,47,15,1,93,20,within an hour,100.0,Yes,Yes,Yes,2,2,New York,United States,-73.94883,40.6536,Yes,15,42,42,100
10911771,Apartment,Private room,Real Bed,1,2147483647,strict_14_with_grace_period,4,1,3,15,1,597,0,1,76,0,within an hour,97.0,No,Yes,Yes,29,29,Hong Kong,Hong Kong,114.18651,22.28186,Yes,0,0,0,32
1101035,Apartment,Entire home/apt,Real Bed,4,28,strict_14_with_grace_period,3,1,1,215,1,189,10,2,98,80,within an hour,100.0,Yes,Yes,Yes,1,1,New York,United States,-73.98517,40.68779,Yes,11,17,30,276
11364106,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,2,5,1,64,0,2,100,25,Not Specified,Not Specified,No,Yes,Yes,1,1,Montreal,Canada,-73.55985,45.53481,Yes,0,0,0,0
1111410,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,4,6,43,2,85,0,6,87,50,within an hour,95.0,No,Yes,No,46,46,Barcelona,Spain,2.15573,41.37249,Yes,14,25,39,194
11447743,Apartment,Entire home/apt,Real Bed,2,300,moderate,4,1,2,211,1,80,15,2,98,0,within an hour,100.0,Yes,Yes,No,3,3,Porto,Portugal,-8.61655,41.14507,Yes,6,11,16,266
1188839,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,5,2,3,213,1,58,30,2,88,60,within an hour,99.0,No,Yes,Yes,17,17,Barcelona,Spain,2.15761,41.39922,Yes,2,16,41,316
11464859,House,Private room,Real Bed,1,1125,moderate,2,1,1,203,1,100,0,1,99,15,within an hour,100.0,Yes,Yes,No,4,4,The Big Island,United States,-155.97975,19.61171,No,9,19,32,284
11472884,Condominium,Entire home/apt,Real Bed,1,1125,flexible,8,2,2,0,2,933,0,1,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.42564904825581,-23.00273936515431,No,0,0,0,0
11553333,House,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,3,5,0,2,895,35,6,0,600,within a day,70.0,No,Yes,Yes,23,23,Oahu,United States,-158.08687,21.61601,Yes,7,7,16,180
11667313,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,1,1,0,1,550,0,1,0,100,Not Specified,Not Specified,No,Yes,Yes,1,1,Hong Kong,Hong Kong,114.13508,22.28491,Yes,0,0,0,0
116931,Apartment,Private room,Real Bed,30,730,moderate,1,1,1,122,1,30,0,1,88,20,within a few hours,100.0,No,Yes,Yes,8,8,Montreal,Canada,-73.58677,45.52572,Yes,0,0,0,193
1145567,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,12,2,125,60,1,88,0,within a few hours,75.0,No,Yes,Yes,3,3,Sydney,Australia,151.16994,-33.86771,Yes,30,60,90,365
11552866,Apartment,Private room,Real Bed,7,1125,moderate,1,1,1,0,1,100,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.99911,41.06422,No,28,58,88,363
11948645,Apartment,Entire home/apt,Real Bed,2,1125,moderate,6,2,3,31,2,131,50,4,97,260,within an hour,96.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.49085154894161,-23.02338692141779,No,10,39,69,323
11610598,Guesthouse,Entire home/apt,Real Bed,1,30,moderate,6,1,3,385,1,100,20,6,98,0,within an hour,100.0,Yes,Yes,Yes,1,1,The Big Island,United States,-155.22212,19.43327,Yes,9,30,55,133
11703559,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,1,163,1,34,0,2,94,19,within an hour,99.0,No,Yes,Yes,4,4,Porto,Portugal,-8.61181,41.14464,Yes,4,4,10,183
11816864,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,5,1,65,0,1,96,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.93215,40.76079,Yes,0,0,0,0
11834359,Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,3,3,10,1,120,0,1,93,0,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.60605,41.13534,No,0,0,0,45
11835169,Serviced apartment,Entire home/apt,Real Bed,2,29,strict_14_with_grace_period,8,4,7,4,2,599,0,8,100,0,within an hour,98.0,Yes,Yes,Yes,66,66,Barcelona,Spain,2.16424,41.39139,Yes,2,14,29,179
11945972,House,Entire home/apt,Real Bed,5,25,strict_14_with_grace_period,5,2,3,1,2,399,0,1,100,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.356043748726336,-22.93881029842621,No,0,0,0,0
11914814,Apartment,Entire home/apt,Real Bed,2,30,flexible,2,0,1,2,1,151,0,1,100,20,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.32223,-33.662,Yes,0,0,0,0
11737940,Apartment,Private room,Real Bed,1,365,flexible,2,1,2,0,1,42,20,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.06318,40.97602,No,28,58,88,88
11792238,Apartment,Entire home/apt,Real Bed,6,1125,strict_14_with_grace_period,3,1,2,1,1,150,0,1,80,45,Not Specified,Not Specified,No,Yes,Yes,1,1,Montreal,Canada,-73.5824,45.54904,Yes,0,0,0,0
11860692,Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,1,2,25,1,75,10,4,99,55,Not Specified,Not Specified,No,Yes,Yes,1,1,Montreal,Canada,-73.58715,45.5221,Yes,0,0,0,0
11863943,Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,2,4,13,1,115,0,1,94,0,within a few hours,100.0,No,Yes,No,1,1,Montreal,Canada,-73.59462,45.54566,No,0,0,0,145
11921637,Apartment,Entire home/apt,Real Bed,2,30,moderate,4,1,4,5,1,209,0,2,92,180,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.36453026311119,-23.008791637258927,Yes,0,0,0,0
1198074,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,2,3,23,2,155,35,2,98,30,within an hour,100.0,Yes,Yes,Yes,9,9,Barcelona,Spain,2.17434,41.39137,Yes,8,18,35,217
